name,dob,visit_date,theft_date,theft,theft_count,no_theft_count,total_visits,theft_freq,theft_count_zscore,no_theft_count_zscore,total_visits_zscore,theft_freq_zscore
Lynn Bernhart,13/11/1995,2016-07-07,2016-07-07 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-07-21,2016-07-21 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-07-25,2016-07-25 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-09-07,2016-09-07 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-09-15,2016-09-15 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-09-17,2016-09-17 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-09-25,2016-09-25 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-10-08,2016-10-08 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-10-28,2016-10-28 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-10-29,2016-10-29 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-11-17,2016-11-17 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-11-21,2016-11-21 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-11-22,2016-11-22 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-11-28,2016-11-28 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-12-12,2016-12-12 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-12-19,2016-12-19 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-12-22,2016-12-22 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-12-25,2016-12-25 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2016-12-30,2016-12-30 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Lynn Bernhart,13/11/1995,2017-01-01,2017-01-01 00:00:00,1,27,116,143,0.1888111888111888,2.187891909388475,1.825799268825309,1.9131937321714927,0.04950571752379517
Patricia Whitley,08/06/1993,2016-01-08,2016-01-08 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-01-11,2016-01-11 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-03-07,2016-03-07 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-03-10,2016-03-10 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-04-08,2016-04-08 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-05-12,2016-05-12 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-06-17,2016-06-17 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-06-26,2016-06-26 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-07-07,2016-07-07 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-07-21,2016-07-21 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-07-23,2016-07-23 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-07-29,2016-07-29 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-09-07,2016-09-07 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-09-15,2016-09-15 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-09-17,2016-09-17 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-09-25,2016-09-25 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-10-08,2016-10-08 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-10-29,2016-10-29 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-11-17,2016-11-17 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-11-28,2016-11-28 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-12-12,2016-12-12 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-12-15,2016-12-15 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-12-19,2016-12-19 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-12-22,2016-12-22 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-12-25,2016-12-25 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2016-12-30,2016-12-30 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Patricia Whitley,08/06/1993,2017-01-01,2017-01-01 00:00:00,1,27,126,153,0.17647058823529413,2.187891909388475,2.142296856610396,2.178513130852742,-0.15656233416211376
Christine Victoria,26/11/1996,2016-01-08,2016-01-08 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-01-11,2016-01-11 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-03-07,2016-03-07 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-04-08,2016-04-08 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-05-12,2016-05-12 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-06-17,2016-06-17 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-06-22,2016-06-22 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-06-26,2016-06-26 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-06-29,2016-06-29 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-07-07,2016-07-07 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-07-21,2016-07-21 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-07-23,2016-07-23 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-07-25,2016-07-25 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-07-29,2016-07-29 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-09-17,2016-09-17 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-10-08,2016-10-08 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-10-28,2016-10-28 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-11-17,2016-11-17 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-11-21,2016-11-21 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-11-28,2016-11-28 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-12-15,2016-12-15 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-12-18,2016-12-18 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-12-19,2016-12-19 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-12-22,2016-12-22 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-12-25,2016-12-25 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2016-12-30,2016-12-30 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Christine Victoria,26/11/1996,2017-01-01,2017-01-01 00:00:00,1,27,139,166,0.16265060240963855,2.187891909388475,2.5537437207310094,2.5234283491383667,-0.38733372457422566
Henry Brunson,21/06/1996,2016-01-08,2016-01-08 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-01-11,2016-01-11 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-03-07,2016-03-07 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-03-10,2016-03-10 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-04-08,2016-04-08 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-06-17,2016-06-17 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-06-22,2016-06-22 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-06-26,2016-06-26 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-06-29,2016-06-29 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-07-07,2016-07-07 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-07-21,2016-07-21 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-07-23,2016-07-23 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-07-25,2016-07-25 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-07-29,2016-07-29 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-09-07,2016-09-07 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-09-15,2016-09-15 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-09-17,2016-09-17 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-09-25,2016-09-25 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
Henry Brunson,21/06/1996,2016-10-28,2016-10-28 00:00:00,1,27,142,169,0.15976331360946747,2.187891909388475,2.6486929970665356,2.6030241687427416,-0.4355467733676525
